genre_ids,original_language,popularity,title,vote_average,vote_count,studio,domestic_gross,foreign_gross,year,release_date,production_budget,worldwide_gross,genre_names
"[27, 35, 10749]",en,13.259,Warm Bodies,6.3,4109,LG/S,66400000.0,50600000.0,2013,"Feb 1, 2013",30000000,115121608,"['Horror', 'Comedy', 'Romance']"
"[80, 18, 28, 53]",en,13.029,Gangster Squad,6.3,2527,WB,46000000.0,59200000.0,2013,"Jan 11, 2013",60000000,104100903,"['Crime', 'Drama', 'Action', 'Thriller']"
"[28, 18, 53]",en,13.026,White House Down,6.4,2817,Sony,73100000.0,132300000.0,2013,"Jun 28, 2013",150000000,205440387,"['Action', 'Drama', 'Thriller']"
"[18, 80]",en,12.96,The Place Beyond the Pines,6.9,2781,Focus,21400000.0,14100000.0,2013,"Mar 29, 2013",15000000,47011449,"['Drama', 'Crime']"
"[14, 10751, 35, 16]",en,12.941,The Smurfs 2,5.7,1200,Sony,71000000.0,276500000.0,2013,"Jul 31, 2013",110000000,348547523,"['Fantasy', 'Family', 'Comedy', 'Animation']"
[35],en,12.813,Movie 43,4.4,1332,Rela.,8800000.0,23600000.0,2013,"Jan 25, 2013",10000000,31164747,['Comedy']
"[10749, 35, 18]",en,12.78,Don Jon,5.9,2709,Rela.,24500000.0,6000000.0,2013,"Sep 27, 2013",5500000,41268579,"['Romance', 'Comedy', 'Drama']"
"[28, 12, 10751, 14]",en,12.773,Jack the Giant Slayer,5.6,3403,WB (NL),65200000.0,132500000.0,2013,"Mar 1, 2013",195000000,197687603,"['Action', 'Adventure', 'Family', 'Fantasy']"
"[35, 28, 878]",en,12.719,The World's End,6.7,2990,Focus,26000000.0,20100000.0,2013,"Aug 23, 2013",20000000,47508505,"['Comedy', 'Action', 'Science Fiction']"
[18],en,12.507,Mud,7.0,1592,RAtt.,21600000.0,11000000.0,2013,"Apr 26, 2013",10000000,31556959,['Drama']
"[28, 12, 37]",en,12.482,The Lone Ranger,6.0,3789,BV,89300000.0,171200000.0,2013,"Jul 2, 2013",275000000,260002115,"['Action', 'Adventure', 'Western']"
"[18, 80]",en,12.481,American Hustle,6.8,4443,Sony,150100000.0,101100000.0,2013,"Dec 13, 2013",40000000,257878294,"['Drama', 'Crime']"
"[10749, 878, 18, 14]",en,12.454,Upside Down,6.2,1645,MNE,105000.0,8000000.0,2013,"Mar 15, 2013",50000000,26387039,"['Romance', 'Science Fiction', 'Drama', 'Fantasy']"
"[18, 36]",en,12.389,Dallas Buyers Club,7.9,4961,Focus,27300000.0,27900000.0,2013,"Nov 1, 2013",5000000,60611845,"['Drama', 'History']"
[35],en,12.08,Anchorman 2: The Legend Continues,6.1,1408,Par.,125200000.0,46300000.0,2013,"Dec 18, 2013",50000000,172185754,['Comedy']
[27],en,11.983,Mama,6.1,2421,Uni.,71600000.0,74800000.0,2013,"Jan 18, 2013",15000000,148095566,['Horror']
"[10749, 18]",en,11.765,Before Midnight,7.4,1039,SPC,8100000.0,3100000.0,2013,"May 24, 2013",3000000,23251930,"['Romance', 'Drama']"
"[878, 53, 27]",en,11.582,Dark Skies,6.1,1004,W/Dim.,17400000.0,9000000.0,2013,"Feb 22, 2013",3500000,27704111,"['Science Fiction', 'Thriller', 'Horror']"
"[27, 53, 9648]",en,11.45,You're Next,6.6,1258,LGF,18500000.0,0.0,2013,"Aug 23, 2013",1000000,26887177,"['Horror', 'Thriller', 'Mystery']"
"[80, 53]",en,11.315,The Call,6.7,1779,TriS,51900000.0,16700000.0,2013,"Mar 15, 2013",12800000,69821476,"['Crime', 'Thriller']"
[35],en,11.289,Grown Ups 2,5.9,2090,Sony,133699999.0,113300000.0,2013,"Jul 12, 2013",80000000,247023808,['Comedy']
[35],en,11.231,The Big Wedding,5.8,678,LGF,21800000.0,24700000.0,2013,"Apr 26, 2013",32500000,48425971,['Comedy']
"[16, 35, 10751]",en,11.062,Free Birds,5.8,410,Rela.,55800000.0,54600000.0,2013,"Nov 1, 2013",55000000,110387072,"['Animation', 'Comedy', 'Family']"
"[12, 35, 18, 14]",en,10.743,The Secret Life of Walter Mitty,7.1,4859,Fox,58200000.0,129900000.0,2013,"Dec 25, 2013",91000000,187861183,"['Adventure', 'Comedy', 'Drama', 'Fantasy']"
"[18, 27, 53]",en,10.738,Stoker,6.6,1282,FoxS,1700000.0,10400000.0,2013,"Mar 1, 2013",12000000,12034913,"['Drama', 'Horror', 'Thriller']"
"[18, 80]",en,10.691,Spring Breakers,5.0,2495,A24,14100000.0,17600000.0,2013,"Mar 15, 2013",5000000,31149251,"['Drama', 'Crime']"
"[16, 10751, 12]",en,10.56,Walking with Dinosaurs,5.4,210,Fox,36100000.0,90500000.0,2013,"Dec 20, 2013",80000000,123368842,"['Animation', 'Family', 'Adventure']"
"[53, 80, 18]",en,10.55,The Counselor,5.1,1072,Fox,17000000.0,54000000.0,2013,"Oct 25, 2013",25000000,71009334,"['Thriller', 'Crime', 'Drama']"
[18],en,10.549,Inside Llewyn Davis,7.2,1400,CBS,13200000.0,19700000.0,2013,"Dec 6, 2013",11000000,32943247,['Drama']
"[35, 18]",en,10.443,Blue Jasmine,7.0,1983,SPC,33400000.0,64099999.0,2013,"Jul 26, 2013",18000000,102912961,"['Comedy', 'Drama']"
"[80, 53, 18]",en,10.442,Runner Runner,5.6,761,Fox,19300000.0,43400000.0,2013,"Oct 4, 2013",30000000,60512680,"['Crime', 'Thriller', 'Drama']"
"[28, 80, 53]",en,10.36,Machete Kills,5.5,1079,ORF,8000000.0,7000000.0,2013,"Oct 11, 2013",20000000,18273009,"['Action', 'Crime', 'Thriller']"
"[53, 28, 80, 18]",en,10.349,Dead Man Down,6.0,866,FD,10900000.0,7200000.0,2013,"Mar 8, 2013",30000000,19599974,"['Thriller', 'Action', 'Crime', 'Drama']"
"[18, 53, 80]",en,10.196,Only God Forgives,5.8,1396,RTWC,779000.0,9900000.0,2013,"Jul 19, 2013",4800000,4494560,"['Drama', 'Thriller', 'Crime']"
"[27, 9648, 53]",en,10.03,All the Boys Love Mandy Lane,5.5,326,RTWC,0.0,1900000.0,2013,"Oct 11, 2013",750000,1960521,"['Horror', 'Mystery', 'Thriller']"
"[16, 12, 10751]",en,9.597,Khumba,5.6,129,MNE,1000.0,27200000.0,2013,"Dec 6, 2013",15000000,20898221,"['Animation', 'Adventure', 'Family']"
[18],en,9.587,Fruitvale Station,7.4,645,Wein.,16100000.0,1300000.0,2013,"Jul 12, 2013",900000,17549645,['Drama']
"[35, 18]",en,9.586,August: Osage County,6.9,843,Wein.,37700000.0,36500000.0,2013,"Dec 25, 2013",25000000,50738810,"['Comedy', 'Drama']"
"[35, 18, 36]",en,9.585,Saving Mr. Banks,7.4,2050,BV,83300000.0,34600000.0,2013,"Dec 13, 2013",35000000,114962525,"['Comedy', 'Drama', 'History']"
"[18, 12]",en,9.521,Nebraska,7.4,967,Par.,17700000.0,10000000.0,2013,"Nov 15, 2013",12000000,24761360,"['Drama', 'Adventure']"
[35],en,9.362,The Incredible Burt Wonderstone,5.4,920,WB (NL),22500000.0,4900000.0,2013,"Mar 15, 2013",32000000,27392609,['Comedy']
[18],en,9.258,Labor Day,6.9,546,Par.,13400000.0,6900000.0,2014,"Jan 31, 2014",18000000,14189810,['Drama']
"[53, 18, 80]",en,9.139,Out of the Furnace,6.6,1077,Rela.,11300000.0,4300000.0,2013,"Dec 4, 2013",22000000,15434375,"['Thriller', 'Drama', 'Crime']"
[10749],en,9.095,Safe Haven,7.1,1433,Rela.,71300000.0,26200000.0,2013,"Feb 14, 2013",28000000,94050951,['Romance']
[18],en,9.034,The Book Thief,7.5,2788,Fox,21500000.0,55100000.0,2013,"Nov 8, 2013",19000000,76086711,['Drama']
[18],en,8.978,Philomena,7.4,945,Wein.,37700000.0,62400000.0,2013,"Nov 22, 2013",12000000,98963392,['Drama']
[35],en,8.823,Jackass Presents: Bad Grandpa,6.0,928,Par.,102000000.0,49800000.0,2013,"Oct 25, 2013",15000000,160903019,['Comedy']
"[35, 18, 10749]",en,8.722,Enough Said,6.7,464,FoxS,17600000.0,7700000.0,2013,"Sep 18, 2013",8000000,25621449,"['Comedy', 'Drama', 'Romance']"
[35],en,8.666,Baggage Claim,5.4,127,FoxS,21600000.0,887000.0,2013,"Sep 27, 2013",8500000,22885836,['Comedy']
[35],en,8.581,The Best Man Holiday,6.6,145,Uni.,70500000.0,2300000.0,2013,"Nov 15, 2013",17000000,72835710,['Comedy']
"[35, 99]",en,8.476,Kevin Hart: Let Me Explain,6.9,142,LG/S,32200000.0,74000.0,2013,"Jul 3, 2013",2500000,32327255,"['Comedy', 'Documentary']"
"[18, 35, 10749]",en,8.32,Quartet,6.6,209,Wein.,18400000.0,41100000.0,2013,"Jan 11, 2013",11000000,56178935,"['Drama', 'Comedy', 'Romance']"
"[18, 36]",en,8.262,Mandela: Long Walk to Freedom,6.9,319,Wein.,8300000.0,19000000.0,2013,"Nov 29, 2013",35000000,29890402,"['Drama', 'History']"
"[80, 18, 10749, 37]",en,8.166,Ain't Them Bodies Saints,6.2,217,IFC,397000.0,635000.0,2013,"Aug 16, 2013",5000000,1075009,"['Crime', 'Drama', 'Romance', 'Western']"
"[18, 10749]",en,8.145,The Immigrant,6.2,438,Wein.,2000000.0,3800000.0,2014,"May 16, 2014",16000000,7585011,"['Drama', 'Romance']"
"[35, 18, 10749]",en,8.065,Admission,5.5,385,Focus,18000000.0,0.0,2013,"Mar 22, 2013",13000000,18733666,"['Comedy', 'Drama', 'Romance']"
"[18, 53]",en,8.044,The East,6.6,438,FoxS,2300000.0,99700.0,2013,"May 31, 2013",6500000,3027956,"['Drama', 'Thriller']"
"[18, 36]",en,8.023,Jobs,6.1,1622,ORF,16100000.0,19800000.0,2013,"Aug 16, 2013",18000000,43402515,"['Drama', 'History']"
[35],en,7.962,Delivery Man,6.2,858,BV,30700000.0,19300000.0,2013,"Nov 22, 2013",22000000,70536870,['Comedy']
[35],en,7.918,Grudge Match,6.0,711,WB,29800000.0,15100000.0,2013,"Dec 25, 2013",40000000,69807260,['Comedy']
"[27, 53, 18]",en,7.561,The Last Exorcism Part II,4.5,297,CBS,15200000.0,0.0,2013,"Mar 1, 2013",4000000,25448707,"['Horror', 'Thriller', 'Drama']"
[53],en,7.46,The Reluctant Fundamentalist,6.7,120,IFC,553000.0,0.0,2013,"Apr 26, 2013",15000000,528731,['Thriller']
[18],en,7.262,Palo Alto,6.4,528,Trib.,768000.0,0.0,2014,"May 9, 2014",1000000,1156309,['Drama']
"[53, 18]",en,6.937,The Canyons,4.3,134,IFC,56800.0,0.0,2013,"Aug 2, 2013",250000,62375,"['Thriller', 'Drama']"
"[35, 27]",en,6.909,A Haunted House,5.5,871,ORF,40000000.0,20100000.0,2013,"Jan 11, 2013",2500000,59922558,"['Comedy', 'Horror']"
"[28, 53]",hi,6.798,Dhoom 3,5.9,136,Yash,8000000.0,80000000.0,2013,"Dec 20, 2013",24000000,11723620,"['Action', 'Thriller']"
"[18, 53]",en,6.611,The Fifth Estate,5.9,549,BV,3300000.0,5300000.0,2013,"Oct 18, 2013",26000000,6154172,"['Drama', 'Thriller']"
[35],en,6.533,Last Vegas,6.4,1211,CBS,63900000.0,70500000.0,2013,"Jan 28, 2013",28000000,112914167,['Comedy']
"[28, 80]",en,6.4,The Sweeney,5.9,142,EOne,26700.0,6300000.0,2013,"Mar 1, 2013",4500000,8000366,"['Action', 'Crime']"
"[35, 18]",en,6.16,The Sapphires,6.7,97,Wein.,2500000.0,18000000.0,2013,"Mar 22, 2013",9000000,20395040,"['Comedy', 'Drama']"
"[10402, 18]",en,5.858,Battle of the Year,6.1,130,SGem,8900000.0,7700000.0,2013,"Sep 20, 2013",20000000,16723377,"['Music', 'Drama']"
"[28, 878, 12, 14]",en,4.323,The Wolverine,6.3,6176,Fox,132600000.0,282300000.0,2013,"Jul 26, 2013",115000000,416456852,"['Action', 'Science Fiction', 'Adventure', 'Fantasy']"
"[18, 10402]",en,1.779,Black Nativity,5.7,25,FoxS,7000000.0,436000.0,2013,"Nov 27, 2013",17500000,7285135,"['Drama', 'Music']"
"[18, 10751]",en,1.4,The Christmas Candle,6.0,15,ELS,2300000.0,0.0,2013,"Nov 15, 2013",7000000,1933829,"['Drama', 'Family']"
[35],en,0.6,The Internship,6.2,2631,Fox,44700000.0,48800000.0,2013,"Jun 7, 2013",58000000,93672764,['Comedy']
"[28, 53]",en,78.123,John Wick,7.2,10081,LG/S,43000000.0,45700000.0,2014,"Oct 24, 2014",30000000,76235001,"['Action', 'Thriller']"
"[28, 12, 14]",en,53.783,The Hobbit: The Battle of the Five Armies,7.3,8392,WB (NL),255100000.0,700900000.0,2014,"Dec 17, 2014",250000000,945577621,"['Action', 'Adventure', 'Fantasy']"
"[28, 878, 12]",en,49.606,Guardians of the Galaxy,7.9,17958,BV,333200000.0,440200000.0,2014,"Aug 1, 2014",170000000,770867516,"['Action', 'Science Fiction', 'Adventure']"
"[28, 12, 14, 878]",en,41.867,X-Men: Days of Future Past,7.5,10062,Fox,233900000.0,513900000.0,2014,"May 23, 2014",200000000,747862775,"['Action', 'Adventure', 'Fantasy', 'Science Fiction']"
"[28, 9648, 878, 53]",en,36.955,The Maze Runner,7.1,10626,Fox,102400000.0,245900000.0,2014,"Sep 19, 2014",34000000,348319861,"['Action', 'Mystery', 'Science Fiction', 'Thriller']"
"[12, 10751, 16, 28, 35]",en,36.92,Big Hero 6,7.8,10176,BV,222500000.0,435300000.0,2014,"Nov 7, 2014",165000000,652127828,"['Adventure', 'Family', 'Animation', 'Action', 'Comedy']"
"[878, 12, 53]",en,33.837,The Hunger Games: Mockingjay - Part 1,6.8,10087,LGF,337100000.0,418200000.0,2014,"Nov 21, 2014",125000000,766575131,"['Science Fiction', 'Adventure', 'Thriller']"
"[36, 18, 53, 10752]",en,33.078,The Imitation Game,8.1,10396,Wein.,91100000.0,142400000.0,2014,"Nov 28, 2014",15000000,227740463,"['History', 'Drama', 'Thriller', 'War']"
"[9648, 53, 18]",en,31.215,Gone Girl,7.9,10459,Fox,167800000.0,201600000.0,2014,"Oct 3, 2014",61000000,368567189,"['Mystery', 'Thriller', 'Drama']"
"[27, 28, 18, 14, 10752]",en,29.043,Dracula Untold,6.2,3719,Uni.,56300000.0,160800000.0,2014,"Oct 10, 2014",70000000,220241723,"['Horror', 'Action', 'Drama', 'Fantasy', 'War']"
"[53, 28, 80]",en,28.942,The Equalizer,7.2,4989,Sony,101500000.0,90800000.0,2014,"Sep 26, 2014",55000000,192903624,"['Thriller', 'Action', 'Crime']"
"[12, 18, 878]",en,28.44,Interstellar,8.2,18597,Par.,188000000.0,489400000.0,2014,"Nov 5, 2014",165000000,666379375,"['Adventure', 'Drama', 'Science Fiction']"
"[27, 53]",en,28.424,The Purge: Anarchy,6.6,3754,Uni.,72000000.0,40000000.0,2014,"Jul 18, 2014",9000000,111534881,"['Horror', 'Thriller']"
"[878, 28, 18, 53]",en,27.641,Dawn of the Planet of the Apes,7.3,7080,Fox,208500000.0,502100000.0,2014,"Jul 11, 2014",170000000,710644566,"['Science Fiction', 'Action', 'Drama', 'Thriller']"
"[14, 28, 12, 16, 35, 10751]",en,27.106,How to Train Your Dragon 2,7.7,5589,Fox,177000000.0,444500000.0,2014,"Jun 13, 2014",145000000,614586270,"['Fantasy', 'Action', 'Adventure', 'Animation', 'Comedy', 'Family']"
"[12, 18, 28]",en,26.789,Exodus: Gods and Kings,5.7,2909,Fox,65000000.0,203200000.0,2014,"Dec 12, 2014",140000000,268314513,"['Adventure', 'Drama', 'Action']"
"[80, 35, 28, 12]",en,26.103,Kingsman: The Secret Service,7.6,10287,Fox,128300000.0,286100000.0,2015,"Feb 13, 2015",94000000,404561724,"['Crime', 'Comedy', 'Action', 'Adventure']"
"[80, 18, 53]",en,25.597,Nightcrawler,7.7,5860,ORF,32400000.0,6300000.0,2014,"Oct 31, 2014",8500000,50334418,"['Crime', 'Drama', 'Thriller']"
"[28, 12, 36, 10749, 18]",en,25.215,Pompeii,5.4,2078,TriS,23200000.0,94600000.0,2014,"Feb 21, 2014",80000000,108469033,"['Action', 'Adventure', 'History', 'Romance', 'Drama']"
"[878, 28, 12]",en,20.961,Transformers: Age of Extinction,5.8,4805,Par.,245400000.0,858600000.0,2014,"Jun 27, 2014",210000000,1104039076,"['Science Fiction', 'Action', 'Adventure']"
"[10751, 16, 12, 35]",en,20.899,Penguins of Madagascar,6.4,2273,Fox,83400000.0,289700000.0,2014,"Nov 26, 2014",132000000,366942531,"['Family', 'Animation', 'Adventure', 'Comedy']"
"[28, 12, 14]",en,20.847,The Amazing Spider-Man 2,6.4,7220,Sony,202900000.0,506100000.0,2014,"May 2, 2014",200000000,708996336,"['Action', 'Adventure', 'Fantasy']"
[35],en,20.429,Sex Tape,5.3,2684,Sony,38500000.0,87500000.0,2014,"Jul 18, 2014",40000000,126069509,['Comedy']
"[12, 35, 14, 10751]",en,20.064,Night at the Museum: Secret of the Tomb,6.1,3536,Fox,113700000.0,249500000.0,2014,"Dec 19, 2014",127000000,353756621,"['Adventure', 'Comedy', 'Fantasy', 'Family']"
"[28, 878]",en,19.753,Edge of Tomorrow,7.6,8047,WB,100200000.0,270300000.0,2014,"Jun 6, 2014",178000000,370541256,"['Action', 'Science Fiction']"
"[80, 18, 9648, 53]",en,19.373,A Walk Among the Tombstones,6.3,1685,Uni.,26300000.0,26900000.0,2014,"Sep 19, 2014",28000000,62108587,"['Crime', 'Drama', 'Mystery', 'Thriller']"
"[14, 12, 28, 10751, 10749]",en,19.274,Maleficent,7.0,8143,BV,241400000.0,517100000.0,2014,"May 30, 2014",180000000,758536735,"['Fantasy', 'Adventure', 'Action', 'Family', 'Romance']"
"[28, 12, 53]",en,18.797,The Expendables 3,6.1,2876,LGF,39300000.0,175300000.0,2014,"Aug 15, 2014",100000000,209461378,"['Action', 'Adventure', 'Thriller']"
"[10752, 28]",en,18.473,American Sniper,7.4,7658,WB,350100000.0,197300000.0,2014,"Dec 25, 2014",58000000,547326372,"['War', 'Action']"
[35],en,18.421,Horrible Bosses 2,6.2,2581,WB,54400000.0,53200000.0,2014,"Nov 26, 2014",40000000,105945357,['Comedy']
"[27, 53]",en,18.419,It Follows,6.5,3485,RTWC,14700000.0,0.0,2015,"Mar 13, 2015",2000000,23250755,"['Horror', 'Thriller']"
"[35, 18]",en,18.31,The Grand Budapest Hotel,8.0,8091,FoxS,59300000.0,115500000.0,2014,"Mar 7, 2014",31000000,163981261,"['Comedy', 'Drama']"
"[12, 35, 10751, 16]",en,18.11,Rio 2,6.3,1803,Fox,131500000.0,368600000.0,2014,"Apr 11, 2014",130000000,492846291,"['Adventure', 'Comedy', 'Family', 'Animation']"
"[28, 12, 878]",en,18.073,Captain America: The Winter Soldier,7.7,11034,BV,259800000.0,454500000.0,2014,"Apr 4, 2014",170000000,714401889,"['Action', 'Adventure', 'Science Fiction']"
"[80, 28, 53]",en,17.747,The November Man,6.1,852,Rela.,25000000.0,7500000.0,2014,"Aug 27, 2014",15000000,34820335,"['Crime', 'Action', 'Thriller']"
"[28, 12, 878]",en,16.982,Divergent,6.9,8279,LG/S,150900000.0,137900000.0,2014,"Mar 21, 2014",85000000,276014965,"['Action', 'Adventure', 'Science Fiction']"
"[28, 878]",en,16.73,Lucy,6.3,10019,Uni.,126700000.0,336700000.0,2014,"Jul 25, 2014",40000000,457507776,"['Action', 'Science Fiction']"
[35],en,16.379,St. Vincent,7.1,1069,Wein.,44100000.0,10700000.0,2014,"Oct 10, 2014",13000000,54837234,['Comedy']
[35],en,15.964,Dumb and Dumber To,5.5,1842,Uni.,86200000.0,83600000.0,2014,"Nov 14, 2014",40000000,156553592,['Comedy']
"[53, 10749]",en,15.924,Escobar: Paradise Lost,6.3,476,RTWC,196000.0,3600000.0,2015,"Jun 26, 2015",17000000,3917679,"['Thriller', 'Romance']"
[27],en,15.389,Ouija,5.1,1670,Uni.,50900000.0,52700000.0,2014,"Oct 24, 2014",5000000,103300632,['Horror']
[18],en,15.237,Camp X-Ray,6.8,618,IFC,13300.0,0.0,2014,"Oct 17, 2014",1000000,101053,['Drama']
[35],en,14.979,Neighbors,6.2,4536,Uni.,150200000.0,120500000.0,2014,"May 9, 2014",18000000,270944428,['Comedy']
"[18, 80]",en,14.795,The Drop,6.7,1215,FoxS,10700000.0,7900000.0,2014,"Sep 12, 2014",12600000,19054534,"['Drama', 'Crime']"
"[28, 878, 18]",ko,14.735,Snowpiercer,6.8,4748,RTWC,4600000.0,82200000.0,2014,"Jun 27, 2014",40000000,88069880,"['Action', 'Science Fiction', 'Drama']"
"[35, 10749, 80, 18, 9648]",en,14.244,Inherent Vice,6.6,1359,WB,8100000.0,6600000.0,2014,"Dec 12, 2014",20000000,14772346,"['Comedy', 'Romance', 'Crime', 'Drama', 'Mystery']"
[27],en,13.989,Annabelle,5.6,3357,WB (NL),84300000.0,172800000.0,2014,"Oct 3, 2014",6500000,256862920,['Horror']
"[18, 10749]",en,13.866,The Theory of Everything,7.9,6412,Focus,35900000.0,87800000.0,2014,"Nov 7, 2014",15000000,123327692,"['Drama', 'Romance']"
"[28, 12]",en,13.754,The Legend of Hercules,4.5,805,LG/S,18800000.0,42400000.0,2014,"Jan 10, 2014",70000000,58953319,"['Action', 'Adventure']"
"[14, 35]",en,13.726,Into the Woods,5.7,2880,BV,128000000.0,85100000.0,2014,"Dec 25, 2014",56200000,213116401,"['Fantasy', 'Comedy']"
"[28, 80, 18, 53]",en,13.723,Need for Speed,6.1,2389,BV,43600000.0,159700000.0,2014,"Mar 14, 2014",66000000,194169619,"['Action', 'Crime', 'Drama', 'Thriller']"
"[80, 18]",en,13.528,The Rover,6.2,435,A24,1100000.0,2100000.0,2014,"Jun 13, 2014",8500000,3180252,"['Crime', 'Drama']"
"[10752, 18, 36, 28]",en,12.861,The Monuments Men,5.9,2229,Sony,78000000.0,77000000.0,2014,"Feb 7, 2014",70000000,158702748,"['War', 'Drama', 'History', 'Action']"
"[16, 12, 10751]",en,12.813,Mr. Peabody & Sherman,6.6,1357,Fox,111500000.0,164200000.0,2014,"Mar 7, 2014",145000000,269806430,"['Animation', 'Adventure', 'Family']"
"[27, 53]",en,12.7,"I, Frankenstein",5.2,1090,LGF,19100000.0,52100000.0,2014,"Jan 24, 2014",65000000,74575290,"['Horror', 'Thriller']"
"[18, 10752]",en,12.354,Unbroken,7.4,2240,Uni.,115600000.0,47800000.0,2014,"Dec 25, 2014",65000000,163527824,"['Drama', 'War']"
"[80, 18, 53]",en,12.271,A Most Violent Year,6.6,792,A24,5700000.0,6300000.0,2014,"Dec 31, 2014",20000000,8846875,"['Crime', 'Drama', 'Thriller']"
[18],en,12.047,If I Stay,7.4,2703,WB (NL),50500000.0,28400000.0,2014,"Aug 22, 2014",11000000,78356170,['Drama']
[18],en,12.017,Big Eyes,7.0,2153,Wein.,14500000.0,14800000.0,2014,"Dec 25, 2014",10000000,27317872,['Drama']
"[53, 80, 18]",en,12.003,Blood Ties,6.1,268,ALP,2800.0,0.0,2011,"Mar 21, 2014",26000000,2923959,"['Thriller', 'Crime', 'Drama']"
"[18, 27]",en,11.502,The Babadook,6.4,3528,IFC,964000.0,9300000.0,2014,"Nov 28, 2014",2000000,7482387,"['Drama', 'Horror']"
"[16, 35, 10751, 14]",en,11.219,The Boxtrolls,6.7,1016,Focus,50800000.0,58400000.0,2014,"Sep 26, 2014",60000000,111946251,"['Animation', 'Comedy', 'Family', 'Fantasy']"
"[80, 35, 28]",en,11.176,22 Jump Street,6.9,5167,Sony,191700000.0,139600000.0,2014,"Jun 13, 2014",50000000,331333876,"['Crime', 'Comedy', 'Action']"
[18],en,11.141,Boyhood,7.5,3097,IFC,25400000.0,19100000.0,2014,"Jul 11, 2014",4000000,57273049,['Drama']
[18],en,11.095,Mommy,8.3,1399,RAtt.,3500000.0,0.0,2014,"Jan 23, 2015",4900000,17536004,['Drama']
"[28, 18, 53]",en,11.061,Jack Ryan: Shadow Recruit,6.1,1687,Par.,50600000.0,84900000.0,2014,"Jan 17, 2014",60000000,131377412,"['Action', 'Drama', 'Thriller']"
"[28, 18, 53, 80]",en,11.011,3 Days to Kill,6.1,1279,Rela.,30700000.0,21900000.0,2014,"Feb 21, 2014",28000000,38959900,"['Action', 'Drama', 'Thriller', 'Crime']"
[35],en,10.979,Tammy,5.2,735,WB (NL),84500000.0,16000000.0,2014,"Jul 2, 2014",20000000,96407655,['Comedy']
"[27, 53]",en,10.899,13 Sins,6.3,576,RTWC,13800.0,0.0,2014,"Apr 18, 2014",4000000,47552,"['Horror', 'Thriller']"
[27],en,10.841,Oculus,6.4,1747,Rela.,27700000.0,16300000.0,2014,"Apr 11, 2014",5000000,44115496,['Horror']
"[28, 35]",en,10.831,Ride Along,6.2,1277,Uni.,134900000.0,19500000.0,2014,"Jan 17, 2014",25000000,153733800,"['Action', 'Comedy']"
"[35, 10402, 10749, 18]",en,10.828,Begin Again,7.2,2089,Wein.,16200000.0,47300000.0,2014,"Jun 27, 2014",8000000,68838736,"['Comedy', 'Music', 'Romance', 'Drama']"
[18],en,10.747,Still Alice,7.5,1946,SPC,18800000.0,25100000.0,2015,"Jan 16, 2015",5000000,41699612,['Drama']
[35],en,10.613,Blended,6.7,1709,WB,46300000.0,81700000.0,2014,"May 23, 2014",45000000,127990741,['Comedy']
[18],en,10.581,Draft Day,6.6,460,LG/S,28800000.0,620000.0,2014,"Apr 11, 2014",25000000,29847480,['Drama']
"[16, 35, 10751, 12]",en,10.501,The Nut Job,5.6,529,ORF,64300000.0,56600000.0,2014,"Jan 17, 2014",30000000,122529966,"['Animation', 'Comedy', 'Family', 'Adventure']"
[18],en,10.341,The Skeleton Twins,6.7,394,RAtt.,5300000.0,0.0,2014,"Sep 12, 2014",1000000,5797192,['Drama']
[53],en,10.267,A Most Wanted Man,6.5,784,RAtt.,17200000.0,19000000.0,2014,"Jul 25, 2014",15000000,36068890,['Thriller']
"[53, 80, 18, 9648]",en,10.062,Kill the Messenger,6.6,507,Focus,2500000.0,0.0,2014,"Oct 10, 2014",5000000,6656705,"['Thriller', 'Crime', 'Drama', 'Mystery']"
"[12, 28]",en,10.059,Falcon Rising,5.8,126,Free,11800.0,0.0,2014,"Sep 4, 2014",4500000,11774,"['Adventure', 'Action']"
[18],en,9.718,Heaven is for Real,6.2,363,TriS,91400000.0,9900000.0,2014,"Apr 16, 2014",12000000,100916299,['Drama']
"[18, 36]",en,9.582,The Railway Man,6.9,408,Wein.,4400000.0,17900000.0,2014,"Apr 11, 2014",18000000,23910210,"['Drama', 'History']"
"[36, 18]",en,9.541,Selma,7.5,1354,Par.,52100000.0,14700000.0,2014,"Jan 9, 2015",20000000,66776576,"['History', 'Drama']"
"[27, 53]",en,9.446,Paranormal Activity: The Marked Ones,5.3,752,Par.,32500000.0,58400000.0,2014,"Jan 3, 2014",5000000,90904854,"['Horror', 'Thriller']"
"[53, 28, 18]",en,9.362,Skin Trade,5.6,96,Magn.,1200.0,0.0,2015,"May 8, 2015",9000000,1242,"['Thriller', 'Action', 'Drama']"
"[28, 80, 18]",en,9.194,Brick Mansions,5.9,909,Rela.,20400000.0,48500000.0,2014,"Apr 25, 2014",28000000,73421224,"['Action', 'Crime', 'Drama']"
"[10749, 35]",en,9.191,Two Night Stand,6.5,1241,EOne,18600.0,0.0,2014,"Sep 26, 2014",1600000,868081,"['Romance', 'Comedy']"
"[18, 53]",en,9.128,Locke,6.9,1370,A24,1400000.0,0.0,2014,"Apr 25, 2014",2000000,2088390,"['Drama', 'Thriller']"
"[35, 12, 80, 10751]",en,9.118,Muppets Most Wanted,6.2,473,BV,51200000.0,29200000.0,2014,"Mar 21, 2014",55000000,79312301,"['Comedy', 'Adventure', 'Crime', 'Family']"
